@startDateOnly,@value
2020-02-14,8.170909097
2020-02-15,2.412139622000001
2020-02-16,9.888842100999996
2020-02-17,10.638499340000003
2020-02-18,11.763440626000003
2020-02-19,10.954514075999983
2020-02-20,1.355026588
2020-02-21,8.628161935000001
2020-02-22,2.876518650000003
2020-02-23,1.7025334409999993
2020-02-24,7.563222268999999
2020-02-25,10.068707841999998
2020-02-26,10.321507545000003
2020-02-27,7.373982853999997
2020-02-28,9.695563266000006
2020-02-29,5.844791052000001
2020-03-01,0.6676506780000002
2020-03-02,8.856691631000002
2020-03-03,11.903835296000002
2020-03-04,9.147990404999991
2020-03-05,9.914927948999997
2020-03-06,10.373691997999998
2020-03-07,11.778392634000001
2020-03-08,8.977013575999997
2020-03-09,7.975668939000003
2020-03-10,9.567943419000004
2020-03-11,10.373016191
2020-03-12,7.037086989999998
2020-03-13,2.6590340720000003
2020-03-14,2.572003269999999
2020-03-15,2.719001721999999
2020-03-16,2.298115723999999
2020-03-17,2.1553634360000005
2020-03-18,0.34304034400000005
2020-03-19,3.170518985
2020-03-20,2.1617915179999994
2020-03-21,0.7745141370000003
2020-03-22,1.1368129120000001
2020-03-23,0.18661519
2020-03-24,0.5325678770000002
2020-03-25,2.243105019
2020-03-26,0.7654064350000004
2020-03-27,0.6400454520000003
2020-03-28,2.554732966
2020-03-29,4.149982989999999
2020-03-30,0.5982946637000001
2020-03-31,1.4229587760000004
2020-04-01,0.7477918200000001
2020-04-02,0.800005392
2020-04-03,3.8135200389999997
2020-04-04,14.43791045200002
2020-04-05,0.9778656240000001
2020-04-06,1.7878087720000002
2020-04-07,1.5818153500000007
2020-04-08,1.1608778649999996
2020-04-09,0.6905599769999999
2020-04-10,2.762186634
2020-04-11,1.6078962000000003
2020-04-12,2.7551491439999993
2020-04-13,1.3113390050000004
2020-04-14,1.7386932920000007
2020-04-15,0.8250104900000002
2020-04-16,1.0417282710000002
2020-04-17,0.691411637
2020-04-18,0.46005515299999994
2020-04-19,13.345531175000007
2020-04-20,5.442536373
2020-04-21,2.4622624830000004
2020-04-22,0.6311376010000002
2020-04-23,1.277042926
2020-04-24,2.1504063020000004
2020-04-25,1.5448098499999996
2020-04-26,1.193286981
2020-04-27,0.9373077270000005
2020-04-28,1.4005085800000003
2020-04-29,1.2114994499999998
2020-04-30,1.4381079470000007
2020-05-01,2.96164125
2020-05-02,4.518981045
2020-05-03,0.284103409
2020-05-04,0.4724350849999999
2020-05-05,1.3178847800000006
2020-05-06,0.6467427200000002
2020-05-07,0.8813119200000004
2020-05-08,1.73823189
2020-05-09,4.9101896469999975
2020-05-10,3.130459515
2020-05-11,0.3043749069999999
2020-05-12,1.3664711210000002
2020-05-13,1.1486778260000001
2020-05-14,5.0745561509999995
2020-05-15,0.6543501700000002
2020-05-16,1.8224477539999993
2020-05-17,5.717511578999999
2020-05-18,1.1418991220000005
2020-05-19,0.999256036
2020-05-20,3.6368704749999994
2020-05-21,0.7945328940000002
2020-05-22,1.1224518829999997
2020-05-23,1.0903929100000003
2020-05-24,4.561425324
2020-05-25,7.769479704999994
2020-05-26,0.5182791420000001
2020-05-27,1.0375038399999996
2020-05-28,1.02700315
2020-05-29,3.8736855149999996
2020-05-30,2.29723432
2020-05-31,1.2577967169999997
2020-06-01,0.8350734000000001
2020-06-02,0.5864795120000001
2020-06-03,0.96925445
2020-06-04,3.608828034
2020-06-05,1.0654438270000004
2020-06-06,2.1010230740000004
2020-06-07,0.77335434
2020-06-08,0.4903017199999998
2020-06-09,0.9539141870000003
2020-06-10,1.068805482
2020-06-11,0.9863975850000001
2020-06-12,3.509688215000001
2020-06-13,1.24821827
2020-06-14,6.596022970999998
2020-06-15,3.2633168620000017
2020-06-16,0.7980874099999998
2020-06-17,0.914200347
2020-06-18,2.5554227369999993
2020-06-19,1.8539593939999999
2020-06-20,2.72117118
2020-06-21,2.964084931000001
2020-06-22,1.281628327
2020-06-23,5.593205228000004
2020-06-24,0.8828363830000001
2020-06-25,9.092558185999996
2020-06-26,5.316261082000001
2020-06-27,1.10501298
2020-06-28,0.4391121400000001
2020-06-29,8.753516658999997
2020-06-30,5.326537074
2020-07-01,4.116085601000002
2020-07-02,15.289553746000019
2020-07-03,17.626830452000007
2020-07-04,3.5632153450000006
2020-07-05,8.095497108999995
2020-07-06,4.724170062000005
2020-07-07,6.258275660999996
2020-07-08,1.038388229
2020-07-09,8.234380284999999
2020-07-10,2.742149768999999
2020-07-11,2.81390445
2020-07-12,1.2651698750000007
2020-07-13,3.3824215279999996
2020-07-14,5.271503491999999
2020-07-15,0.4111114
2020-07-16,3.1484551080000003
2020-07-17,7.588473282000001
2020-07-18,14.503872106999998
2020-07-19,15.891095448000002
2020-07-20,3.7632140940000016
2020-07-21,5.686316655
2020-07-22,0.9478440170000003
2020-07-23,5.171036768999997
2020-07-24,21.458852386000014
2020-07-25,0.29121548499999994
2020-07-26,10.697229714999994
2020-07-27,3.5906599080000032
2020-07-28,3.5921580646999995
2020-07-29,3.2119088849999993
2020-07-30,17.672727063806686
2020-07-31,19.61535810472074
2020-08-01,2.4115124890999993
2020-08-02,4.524072562
2020-08-03,3.857513802
2020-08-04,2.1915040810000006
2020-08-05,0.37800041100000004
2020-08-06,4.101959246999997
2020-08-07,8.371506675999997
2020-08-08,12.081423420000007
2020-08-09,12.491375799999997
2020-08-10,3.1091209699999975
2020-08-11,4.124694489999997
2020-08-12,0.4494167080000001
2020-08-13,5.173826274099997
2020-08-14,3.349681156999999
2020-08-15,4.659530615999998
2020-08-16,14.9583112179078
